datetime,app0,app1
1970-01-01 00:00:00,325642,142043
1970-01-01 01:00:00,453903,142079
1970-01-01 02:00:00,487264,166227
1970-01-01 03:00:00,393279,142201
1970-01-01 04:00:00,401800,141991
1970-01-01 05:00:00,394046,142225
1970-01-01 06:00:00,381846,142224
1970-01-01 07:00:00,367835,142038
1970-01-01 08:00:00,344380,142080
1970-01-01 09:00:00,394261,142359
1970-01-01 10:00:00,411218,142313
1970-01-01 11:00:00,432088,142458
1970-01-01 12:00:00,456746,142139
1970-01-01 13:00:00,543134,142290
1970-01-01 14:00:00,570304,142247
1970-01-01 15:00:00,575630,142447
1970-01-01 16:00:00,653003,142395
1970-01-01 17:00:00,677393,142146
1970-01-01 18:00:00,590784,142110
1970-01-01 19:00:00,601503,142035
1970-01-01 20:00:00,620617,141931
1970-01-01 21:00:00,598893,142045
1970-01-01 22:00:00,718284,142126
1970-01-01 23:00:00,891156,142488
