datetime,app0,app1
1970-01-01 00:00:00,36520,35505
1970-01-01 00:15:00,38420,35528
1970-01-01 00:30:00,40254,35697
1970-01-01 00:45:00,41971,35365
1970-01-01 01:00:00,43556,35458
1970-01-01 01:15:00,44990,35691
1970-01-01 01:30:00,46259,35499
1970-01-01 01:45:00,47481,35528
1970-01-01 02:00:00,48371,35661
1970-01-01 02:15:00,49272,35600
1970-01-01 02:30:00,49498,35439
1970-01-01 02:45:00,49852,35608
1970-01-01 03:00:00,49747,35596
1970-01-01 03:15:00,49617,35368
1970-01-01 03:30:00,49059,35556
1970-01-01 03:45:00,48415,35614
1970-01-01 04:00:00,47460,35606
1970-01-01 04:15:00,46484,35506
1970-01-01 04:30:00,45135,35516
1970-01-01 04:45:00,43571,35602
1970-01-01 05:00:00,41842,35554
1970-01-01 05:15:00,40235,35481
1970-01-01 05:30:00,38269,35591
1970-01-01 05:45:00,36502,35711
1970-01-01 06:00:00,34679,35514
1970-01-01 06:15:00,32523,35499
1970-01-01 06:30:00,30885,35595
1970-01-01 06:45:00,29121,35665
1970-01-01 07:00:00,27608,35679
1970-01-01 07:15:00,25918,35611
1970-01-01 07:30:00,24904,35481
1970-01-01 07:45:00,23626,35569
1970-01-01 08:00:00,22666,35565
1970-01-01 08:15:00,21838,35441
1970-01-01 08:30:00,21532,35545
1970-01-01 08:45:00,21169,35706
1970-01-01 09:00:00,21189,35482
1970-01-01 09:15:00,21405,35549
1970-01-01 09:30:00,21975,35451
1970-01-01 09:45:00,22572,35658
1970-01-01 10:00:00,23488,35550
1970-01-01 10:15:00,24924,35610
1970-01-01 10:30:00,26063,35465
1970-01-01 10:45:00,27698,35556
1970-01-01 11:00:00,29318,35588
1970-01-01 11:15:00,30896,35490
1970-01-01 11:30:00,32693,35536
1970-01-01 11:45:00,34539,35569
1970-01-01 12:00:00,36510,35455
1970-01-01 12:15:00,38395,35489
1970-01-01 12:30:00,40309,35550
1970-01-01 12:45:00,41984,35601
1970-01-01 13:00:00,43572,35539
1970-01-01 13:15:00,45075,35552
1970-01-01 13:30:00,46394,35466
1970-01-01 13:45:00,47581,35590
1970-01-01 14:00:00,48398,35660
1970-01-01 14:15:00,49243,35471
1970-01-01 14:30:00,49728,35640
1970-01-01 14:45:00,49783,35561
1970-01-01 15:00:00,49801,35529
1970-01-01 15:15:00,49803,35593
1970-01-01 15:30:00,49301,35680
1970-01-01 15:45:00,48391,35530
1970-01-01 16:00:00,47553,35636
1970-01-01 16:15:00,46394,35562
1970-01-01 16:30:00,44996,35497
1970-01-01 16:45:00,43645,35567
1970-01-01 17:00:00,41971,35401
1970-01-01 17:15:00,40188,35670
1970-01-01 17:30:00,38311,35623
1970-01-01 17:45:00,36462,35412
1970-01-01 18:00:00,34628,35669
1970-01-01 18:15:00,32693,35658
1970-01-01 18:30:00,30959,35570
1970-01-01 18:45:00,29070,35476
1970-01-01 19:00:00,27434,35476
1970-01-01 19:15:00,25909,35439
1970-01-01 19:30:00,24815,35555
1970-01-01 19:45:00,23571,35538
1970-01-01 20:00:00,22630,35553
1970-01-01 20:15:00,21873,35474
1970-01-01 20:30:00,21377,35480
1970-01-01 20:45:00,21260,35481
1970-01-01 21:00:00,21261,35330
1970-01-01 21:15:00,21515,35636
1970-01-01 21:30:00,21957,35647
1970-01-01 21:45:00,22707,35459
1970-01-01 22:00:00,23389,35610
1970-01-01 22:15:00,24742,35616
1970-01-01 22:30:00,26157,35665
1970-01-01 22:45:00,27448,35522
1970-01-01 23:00:00,29166,35640
1970-01-01 23:15:00,30815,35508
1970-01-01 23:30:00,32794,35590
1970-01-01 23:45:00,34588,35588
