datetime,app0,app1
1970-01-01 00:00:00,106981,35566
1970-01-01 00:15:00,106414,35498
1970-01-01 00:30:00,105505,35426
1970-01-01 00:45:00,104740,35553
1970-01-01 01:00:00,104002,35496
1970-01-01 01:15:00,103046,35557
1970-01-01 01:30:00,102365,35487
1970-01-01 01:45:00,101418,35539
1970-01-01 02:00:00,100598,36790
1970-01-01 02:15:00,99874,58352
1970-01-01 02:30:00,98893,35554
1970-01-01 02:45:00,98190,35531
1970-01-01 03:00:00,97373,35542
1970-01-01 03:15:00,96627,35542
1970-01-01 03:30:00,95848,35555
1970-01-01 03:45:00,94932,35562
1970-01-01 04:00:00,94260,35463
1970-01-01 04:15:00,93458,35509
1970-01-01 04:30:00,92583,35567
1970-01-01 04:45:00,91742,35452
1970-01-01 05:00:00,91040,35635
1970-01-01 05:15:00,90132,35559
1970-01-01 05:30:00,89254,35441
1970-01-01 05:45:00,88492,35590
1970-01-01 06:00:00,87676,35599
1970-01-01 06:15:00,87008,35664
1970-01-01 06:30:00,86005,35546
1970-01-01 06:45:00,85375,35415
1970-01-01 07:00:00,84515,35469
1970-01-01 07:15:00,83646,35604
1970-01-01 07:30:00,82811,35461
1970-01-01 07:45:00,82015,35504
1970-01-01 08:00:00,81286,35489
1970-01-01 08:15:00,80294,35553
1970-01-01 08:30:00,79573,35603
1970-01-01 08:45:00,78784,35435
1970-01-01 09:00:00,77942,35603
1970-01-01 09:15:00,77195,35618
1970-01-01 09:30:00,76391,35577
1970-01-01 09:45:00,75585,35561
1970-01-01 10:00:00,74718,35439
1970-01-01 10:15:00,73940,35653
1970-01-01 10:30:00,73033,35606
1970-01-01 10:45:00,72279,35615
1970-01-01 11:00:00,71439,35494
1970-01-01 11:15:00,70687,35729
1970-01-01 11:30:00,69817,35467
1970-01-01 11:45:00,69130,35768
1970-01-01 12:00:00,68278,35451
1970-01-01 12:15:00,67544,35608
1970-01-01 12:30:00,66671,35562
1970-01-01 12:45:00,65981,35518
1970-01-01 13:00:00,65173,35629
1970-01-01 13:15:00,64325,35556
1970-01-01 13:30:00,63399,35584
1970-01-01 13:45:00,62628,35521
1970-01-01 14:00:00,61754,35567
1970-01-01 14:15:00,61034,35616
1970-01-01 14:30:00,60037,35484
1970-01-01 14:45:00,59353,35580
1970-01-01 15:00:00,58582,35597
1970-01-01 15:15:00,57740,35657
1970-01-01 15:30:00,56880,35651
1970-01-01 15:45:00,56037,35542
1970-01-01 16:00:00,55300,35615
1970-01-01 16:15:00,54491,35673
1970-01-01 16:30:00,53688,35546
1970-01-01 16:45:00,52817,35561
1970-01-01 17:00:00,52073,35394
1970-01-01 17:15:00,51276,35530
1970-01-01 17:30:00,50486,35630
1970-01-01 17:45:00,49576,35592
1970-01-01 18:00:00,48678,35419
1970-01-01 18:15:00,48124,35622
1970-01-01 18:30:00,47193,35535
1970-01-01 18:45:00,46336,35534
1970-01-01 19:00:00,45607,35566
1970-01-01 19:15:00,44715,35523
1970-01-01 19:30:00,43890,35482
1970-01-01 19:45:00,43198,35464
1970-01-01 20:00:00,42418,35545
1970-01-01 20:15:00,41632,35539
1970-01-01 20:30:00,40790,35405
1970-01-01 20:45:00,39975,35442
1970-01-01 21:00:00,39118,35555
1970-01-01 21:15:00,38228,35491
1970-01-01 21:30:00,37578,35618
1970-01-01 21:45:00,36716,35381
1970-01-01 22:00:00,35839,35419
1970-01-01 22:15:00,34987,35520
1970-01-01 22:30:00,34168,35586
1970-01-01 22:45:00,33566,35601
1970-01-01 23:00:00,32598,35611
1970-01-01 23:15:00,31906,35628
1970-01-01 23:30:00,30827,35629
1970-01-01 23:45:00,30040,35620
