datetime,app0,app1
1970-01-01 00:00:00,183600,403200
1970-01-01 01:00:00,205200,525600
1970-01-01 02:00:00,212400,554400
1970-01-01 03:00:00,223200,471600
1970-01-01 04:00:00,241200,457200
1970-01-01 05:00:00,248400,435600
1970-01-01 06:00:00,259200,453600
1970-01-01 07:00:00,273600,450000
1970-01-01 08:00:00,288000,406800
1970-01-01 09:00:00,298800,1051200
1970-01-01 10:00:00,309600,475200
1970-01-01 11:00:00,324000,478800
1970-01-01 12:00:00,334800,547200
1970-01-01 13:00:00,352800,604800
1970-01-01 14:00:00,367200,615600
1970-01-01 15:00:00,385200,630000
1970-01-01 16:00:00,388800,727200
1970-01-01 17:00:00,414000,727200
1970-01-01 18:00:00,414000,673200
1970-01-01 19:00:00,435600,662400
1970-01-01 20:00:00,442800,676800
1970-01-01 21:00:00,457200,698400
1970-01-01 22:00:00,471600,788400
1970-01-01 23:00:00,486000,1947600
