datetime,app0,app1
1970-01-01 00:00:00,140026,35505
1970-01-01 00:15:00,134103,35528
1970-01-01 00:30:00,129710,35697
1970-01-01 00:45:00,128898,35365
1970-01-01 01:00:00,128676,35458
1970-01-01 01:15:00,122984,35691
1970-01-01 01:30:00,131856,35499
1970-01-01 01:45:00,143431,35528
1970-01-01 02:00:00,148590,35661
1970-01-01 02:15:00,150676,35600
1970-01-01 02:30:00,149661,35439
1970-01-01 02:45:00,149781,35608
1970-01-01 03:00:00,146003,35596
1970-01-01 03:15:00,141288,35368
1970-01-01 03:30:00,140160,35556
1970-01-01 03:45:00,146357,35614
1970-01-01 04:00:00,146188,35606
1970-01-01 04:15:00,147614,35506
1970-01-01 04:30:00,153516,35516
1970-01-01 04:45:00,152692,35602
1970-01-01 05:00:00,155335,35554
1970-01-01 05:15:00,160215,35481
1970-01-01 05:30:00,159535,35591
1970-01-01 05:45:00,155993,35711
1970-01-01 06:00:00,145507,35514
1970-01-01 06:15:00,133977,35499
1970-01-01 06:30:00,130958,35595
1970-01-01 06:45:00,126325,35665
1970-01-01 07:00:00,123256,35679
1970-01-01 07:15:00,119649,35611
1970-01-01 07:30:00,111369,35481
1970-01-01 07:45:00,111050,35569
1970-01-01 08:00:00,113822,35565
1970-01-01 08:15:00,120010,35441
1970-01-01 08:30:00,116092,35545
1970-01-01 08:45:00,110349,35706
1970-01-01 09:00:00,103708,35482
1970-01-01 09:15:00,92934,35549
1970-01-01 09:30:00,83944,35451
1970-01-01 09:45:00,83058,35658
1970-01-01 10:00:00,90047,35550
1970-01-01 10:15:00,85390,35610
1970-01-01 10:30:00,77557,35465
1970-01-01 10:45:00,79313,35556
1970-01-01 11:00:00,91606,35588
1970-01-01 11:15:00,94807,35490
1970-01-01 11:30:00,105670,35536
1970-01-01 11:45:00,114521,35569
1970-01-01 12:00:00,107468,35455
1970-01-01 12:15:00,108893,35489
1970-01-01 12:30:00,108805,35550
1970-01-01 12:45:00,105215,35601
1970-01-01 13:00:00,108600,35539
1970-01-01 13:15:00,114980,35552
1970-01-01 13:30:00,115902,35466
1970-01-01 13:45:00,116821,35590
1970-01-01 14:00:00,116737,35660
1970-01-01 14:15:00,123407,35471
1970-01-01 14:30:00,121887,35640
1970-01-01 14:45:00,120284,35561
1970-01-01 15:00:00,123783,35529
1970-01-01 15:15:00,117346,35593
1970-01-01 15:30:00,123032,35680
1970-01-01 15:45:00,117220,35530
1970-01-01 16:00:00,104321,35636
1970-01-01 16:15:00,94039,35562
1970-01-01 16:30:00,93885,35497
1970-01-01 16:45:00,97204,35567
1970-01-01 17:00:00,103386,35401
1970-01-01 17:15:00,101167,35670
1970-01-01 17:30:00,105660,35623
1970-01-01 17:45:00,103891,35412
1970-01-01 18:00:00,103805,35669
1970-01-01 18:15:00,112077,35658
1970-01-01 18:30:00,118014,35570
1970-01-01 18:45:00,112095,35476
1970-01-01 19:00:00,108017,35476
1970-01-01 19:15:00,110488,35439
1970-01-01 19:30:00,104991,35555
1970-01-01 19:45:00,102510,35538
1970-01-01 20:00:00,106481,35553
1970-01-01 20:15:00,110314,35474
1970-01-01 20:30:00,107904,35480
1970-01-01 20:45:00,105312,35481
1970-01-01 21:00:00,101441,35330
1970-01-01 21:15:00,100740,35636
1970-01-01 21:30:00,111598,35647
1970-01-01 21:45:00,103898,35459
1970-01-01 22:00:00,93268,35610
1970-01-01 22:15:00,99434,35616
1970-01-01 22:30:00,100283,35665
1970-01-01 22:45:00,106136,35522
1970-01-01 23:00:00,115373,35640
1970-01-01 23:15:00,118618,35508
1970-01-01 23:30:00,119131,35590
1970-01-01 23:45:00,120403,35588
