datetime,app0,app1
1970-01-01 00:00:00,11926,11963
1970-01-01 00:05:00,12017,12095
1970-01-01 00:10:00,12084,12462
1970-01-01 00:15:00,12191,12619
1970-01-01 00:20:00,12241,12816
1970-01-01 00:25:00,12284,12985
1970-01-01 00:30:00,12432,13220
1970-01-01 00:35:00,12521,13398
1970-01-01 00:40:00,12544,13636
1970-01-01 00:45:00,12692,13789
1970-01-01 00:50:00,12777,13935
1970-01-01 00:55:00,12905,14247
1970-01-01 01:00:00,13047,14360
1970-01-01 01:05:00,13072,14479
1970-01-01 01:10:00,13153,14717
1970-01-01 01:15:00,13184,14856
1970-01-01 01:20:00,13406,15008
1970-01-01 01:25:00,13503,15126
1970-01-01 01:30:00,13610,15325
1970-01-01 01:35:00,13630,15399
1970-01-01 01:40:00,13732,15535
1970-01-01 01:45:00,13843,15689
1970-01-01 01:50:00,13852,15870
1970-01-01 01:55:00,13950,15922
1970-01-01 02:00:00,13994,16015
1970-01-01 02:05:00,14170,16129
1970-01-01 02:10:00,14202,16227
1970-01-01 02:15:00,14309,16357
1970-01-01 02:20:00,14561,16414
1970-01-01 02:25:00,14461,16501
1970-01-01 02:30:00,14550,16417
1970-01-01 02:35:00,14697,16482
1970-01-01 02:40:00,14845,16599
1970-01-01 02:45:00,14930,16606
1970-01-01 02:50:00,14929,16603
1970-01-01 02:55:00,15075,16643
1970-01-01 03:00:00,15142,16616
1970-01-01 03:05:00,15157,16559
1970-01-01 03:10:00,15292,16572
1970-01-01 03:15:00,15437,16554
1970-01-01 03:20:00,15503,16574
1970-01-01 03:25:00,15523,16489
1970-01-01 03:30:00,15662,16365
1970-01-01 03:35:00,15727,16390
1970-01-01 03:40:00,15850,16304
1970-01-01 03:45:00,15871,16202
1970-01-01 03:50:00,16059,16143
1970-01-01 03:55:00,16174,16070
1970-01-01 04:00:00,16167,15911
1970-01-01 04:05:00,16274,15774
1970-01-01 04:10:00,16462,15775
1970-01-01 04:15:00,16467,15653
1970-01-01 04:20:00,16606,15459
1970-01-01 04:25:00,16631,15372
1970-01-01 04:30:00,16708,15210
1970-01-01 04:35:00,16869,15069
1970-01-01 04:40:00,17021,14856
1970-01-01 04:45:00,16951,14660
1970-01-01 04:50:00,17226,14521
1970-01-01 04:55:00,17204,14390
1970-01-01 05:00:00,17250,14105
1970-01-01 05:05:00,17386,14012
1970-01-01 05:10:00,17475,13725
1970-01-01 05:15:00,17604,13659
1970-01-01 05:20:00,17715,13425
1970-01-01 05:25:00,17698,13151
1970-01-01 05:30:00,17832,12940
1970-01-01 05:35:00,17895,12766
1970-01-01 05:40:00,18063,12563
1970-01-01 05:45:00,18181,12380
1970-01-01 05:50:00,18145,12230
1970-01-01 05:55:00,18177,11892
1970-01-01 06:00:00,18300,11769
1970-01-01 06:05:00,18477,11543
1970-01-01 06:10:00,18551,11367
1970-01-01 06:15:00,18619,11042
1970-01-01 06:20:00,18770,10849
1970-01-01 06:25:00,18814,10632
1970-01-01 06:30:00,18968,10438
1970-01-01 06:35:00,18962,10284
1970-01-01 06:40:00,19008,10163
1970-01-01 06:45:00,19141,9838
1970-01-01 06:50:00,19286,9696
1970-01-01 06:55:00,19381,9587
1970-01-01 07:00:00,19530,9398
1970-01-01 07:05:00,19529,9225
1970-01-01 07:10:00,19576,8985
1970-01-01 07:15:00,19743,8788
1970-01-01 07:20:00,19877,8634
1970-01-01 07:25:00,19996,8496
1970-01-01 07:30:00,20086,8445
1970-01-01 07:35:00,20111,8310
1970-01-01 07:40:00,20260,8149
1970-01-01 07:45:00,20293,7986
1970-01-01 07:50:00,20328,7914
1970-01-01 07:55:00,20490,7726
1970-01-01 08:00:00,20522,7596
1970-01-01 08:05:00,20653,7583
1970-01-01 08:10:00,20719,7487
1970-01-01 08:15:00,20772,7310
1970-01-01 08:20:00,20933,7256
1970-01-01 08:25:00,20996,7272
1970-01-01 08:30:00,21041,7217
1970-01-01 08:35:00,21232,7157
1970-01-01 08:40:00,21235,7158
1970-01-01 08:45:00,21375,7142
1970-01-01 08:50:00,21402,7004
1970-01-01 08:55:00,21512,7023
1970-01-01 09:00:00,21548,7032
1970-01-01 09:05:00,21785,7052
1970-01-01 09:10:00,21680,7105
1970-01-01 09:15:00,21887,7072
1970-01-01 09:20:00,22038,7177
1970-01-01 09:25:00,22091,7156
1970-01-01 09:30:00,22105,7245
1970-01-01 09:35:00,22249,7307
1970-01-01 09:40:00,22379,7423
1970-01-01 09:45:00,22497,7489
1970-01-01 09:50:00,22525,7452
1970-01-01 09:55:00,22612,7631
1970-01-01 10:00:00,22684,7615
1970-01-01 10:05:00,22778,7883
1970-01-01 10:10:00,22899,7990
1970-01-01 10:15:00,22985,8169
1970-01-01 10:20:00,23014,8294
1970-01-01 10:25:00,23115,8461
1970-01-01 10:30:00,23224,8470
1970-01-01 10:35:00,23283,8742
1970-01-01 10:40:00,23447,8851
1970-01-01 10:45:00,23518,9054
1970-01-01 10:50:00,23561,9251
1970-01-01 10:55:00,23660,9393
1970-01-01 11:00:00,23757,9598
1970-01-01 11:05:00,23903,9780
1970-01-01 11:10:00,23935,9940
1970-01-01 11:15:00,23988,10108
1970-01-01 11:20:00,24113,10282
1970-01-01 11:25:00,24232,10506
1970-01-01 11:30:00,24348,10695
1970-01-01 11:35:00,24407,10826
1970-01-01 11:40:00,24489,11172
1970-01-01 11:45:00,24550,11310
1970-01-01 11:50:00,24742,11497
1970-01-01 11:55:00,24784,11732
1970-01-01 12:00:00,24922,11950
1970-01-01 12:05:00,24940,12231
1970-01-01 12:10:00,24998,12329
1970-01-01 12:15:00,25117,12624
1970-01-01 12:20:00,25252,12768
1970-01-01 12:25:00,25231,13003
1970-01-01 12:30:00,25368,13234
1970-01-01 12:35:00,25403,13474
1970-01-01 12:40:00,25589,13601
1970-01-01 12:45:00,25654,13782
1970-01-01 12:50:00,25738,14006
1970-01-01 12:55:00,25850,14196
1970-01-01 13:00:00,25930,14356
1970-01-01 13:05:00,25976,14495
1970-01-01 13:10:00,26125,14721
1970-01-01 13:15:00,26274,14844
1970-01-01 13:20:00,26258,15043
1970-01-01 13:25:00,26381,15188
1970-01-01 13:30:00,26472,15333
1970-01-01 13:35:00,26521,15491
1970-01-01 13:40:00,26695,15570
