datetime,app0,app1
1970-01-01 00:00:00,82800,45000
1970-01-01 00:15:00,100800,44100
1970-01-01 00:30:00,90900,44100
1970-01-01 00:45:00,99000,45000
1970-01-01 01:00:00,115200,42300
1970-01-01 01:15:00,131400,42300
1970-01-01 01:30:00,131400,43200
1970-01-01 01:45:00,122400,42300
1970-01-01 02:00:00,132300,44100
1970-01-01 02:15:00,138600,43200
1970-01-01 02:30:00,132300,43200
1970-01-01 02:45:00,126000,44100
1970-01-01 03:00:00,117900,44100
1970-01-01 03:15:00,110700,43200
1970-01-01 03:30:00,107100,43200
1970-01-01 03:45:00,108000,42300
1970-01-01 04:00:00,114300,43200
1970-01-01 04:15:00,106200,42300
1970-01-01 04:30:00,109800,45000
1970-01-01 04:45:00,111600,42300
1970-01-01 05:00:00,108900,43200
1970-01-01 05:15:00,107100,42300
1970-01-01 05:30:00,104400,43200
1970-01-01 05:45:00,108000,43200
1970-01-01 06:00:00,104400,42300
1970-01-01 06:15:00,100800,43200
1970-01-01 06:30:00,105300,44100
1970-01-01 06:45:00,113400,43200
1970-01-01 07:00:00,112500,43200
1970-01-01 07:15:00,100800,43200
1970-01-01 07:30:00,95400,43200
1970-01-01 07:45:00,95400,41400
1970-01-01 08:00:00,98100,45000
1970-01-01 08:15:00,95400,42300
1970-01-01 08:30:00,99900,42300
1970-01-01 08:45:00,101700,45900
1970-01-01 09:00:00,88200,43200
1970-01-01 09:15:00,92700,42300
1970-01-01 09:30:00,262800,44100
1970-01-01 09:45:00,102600,42300
1970-01-01 10:00:00,107100,44100
1970-01-01 10:15:00,105300,42300
1970-01-01 10:30:00,116100,43200
1970-01-01 10:45:00,118800,43200
1970-01-01 11:00:00,117900,44100
1970-01-01 11:15:00,115200,43200
1970-01-01 11:30:00,117000,43200
1970-01-01 11:45:00,119700,42300
1970-01-01 12:00:00,110700,44100
1970-01-01 12:15:00,127800,43200
1970-01-01 12:30:00,127800,42300
1970-01-01 12:45:00,136800,45000
1970-01-01 13:00:00,136800,42300
1970-01-01 13:15:00,145800,42300
1970-01-01 13:30:00,151200,42300
1970-01-01 13:45:00,150300,42300
1970-01-01 14:00:00,153900,43200
1970-01-01 14:15:00,153900,42300
1970-01-01 14:30:00,153000,43200
1970-01-01 14:45:00,146700,44100
1970-01-01 15:00:00,148500,42300
1970-01-01 15:15:00,153000,43200
1970-01-01 15:30:00,154800,42300
1970-01-01 15:45:00,157500,43200
1970-01-01 16:00:00,160200,43200
1970-01-01 16:15:00,169200,44100
1970-01-01 16:30:00,181800,43200
1970-01-01 16:45:00,180900,43200
1970-01-01 17:00:00,180000,43200
1970-01-01 17:15:00,181800,42300
1970-01-01 17:30:00,179100,42300
1970-01-01 17:45:00,174600,43200
1970-01-01 18:00:00,168300,43200
1970-01-01 18:15:00,156600,44100
1970-01-01 18:30:00,155700,44100
1970-01-01 18:45:00,159300,42300
1970-01-01 19:00:00,159300,43200
1970-01-01 19:15:00,165600,44100
1970-01-01 19:30:00,158400,43200
1970-01-01 19:45:00,158400,43200
1970-01-01 20:00:00,163800,43200
1970-01-01 20:15:00,163800,42300
1970-01-01 20:30:00,169200,43200
1970-01-01 20:45:00,164700,44100
1970-01-01 21:00:00,155700,43200
1970-01-01 21:15:00,152100,42300
1970-01-01 21:30:00,162000,44100
1970-01-01 21:45:00,174600,42300
1970-01-01 22:00:00,186300,42300
1970-01-01 22:15:00,188100,44100
1970-01-01 22:30:00,192600,43200
1970-01-01 22:45:00,197100,43200
1970-01-01 23:00:00,198900,42300
1970-01-01 23:15:00,486900,43200
1970-01-01 23:30:00,486000,43200
1970-01-01 23:45:00,224100,43200
