datetime,app0,app1
1970-01-01 00:00:00,44100,144000
1970-01-01 00:15:00,45900,138600
1970-01-01 00:30:00,48600,137700
1970-01-01 00:45:00,48600,133200
1970-01-01 01:00:00,51300,133200
1970-01-01 01:15:00,52200,128700
1970-01-01 01:30:00,54000,136800
1970-01-01 01:45:00,54000,151200
1970-01-01 02:00:00,56700,152100
1970-01-01 02:15:00,57600,155700
1970-01-01 02:30:00,57600,155700
1970-01-01 02:45:00,56700,153900
1970-01-01 03:00:00,55800,151200
1970-01-01 03:15:00,57600,145800
1970-01-01 03:30:00,55800,144900
1970-01-01 03:45:00,55800,151200
1970-01-01 04:00:00,54000,151200
1970-01-01 04:15:00,54900,151200
1970-01-01 04:30:00,52200,158400
1970-01-01 04:45:00,52200,156600
1970-01-01 05:00:00,49500,158400
1970-01-01 05:15:00,47700,167400
1970-01-01 05:30:00,44100,166500
1970-01-01 05:45:00,44100,161100
1970-01-01 06:00:00,42300,152100
1970-01-01 06:15:00,41400,139500
1970-01-01 06:30:00,38700,135000
1970-01-01 06:45:00,36000,130500
1970-01-01 07:00:00,36900,126900
1970-01-01 07:15:00,32400,124200
1970-01-01 07:30:00,31500,114300
1970-01-01 07:45:00,31500,114300
1970-01-01 08:00:00,31500,117000
1970-01-01 08:15:00,31500,125100
1970-01-01 08:30:00,28800,119700
1970-01-01 08:45:00,28800,114300
1970-01-01 09:00:00,28800,108000
1970-01-01 09:15:00,29700,104400
1970-01-01 09:30:00,28800,89100
1970-01-01 09:45:00,30600,88200
1970-01-01 10:00:00,31500,93600
1970-01-01 10:15:00,32400,91800
1970-01-01 10:30:00,33300,81900
1970-01-01 10:45:00,35100,87300
1970-01-01 11:00:00,37800,98100
1970-01-01 11:15:00,39600,99000
1970-01-01 11:30:00,42300,117000
1970-01-01 11:45:00,42300,121500
1970-01-01 12:00:00,45000,114300
1970-01-01 12:15:00,46800,113400
1970-01-01 12:30:00,47700,114300
1970-01-01 12:45:00,50400,109800
1970-01-01 13:00:00,51300,114300
1970-01-01 13:15:00,52200,120600
1970-01-01 13:30:00,54900,120600
1970-01-01 13:45:00,55800,121500
1970-01-01 14:00:00,57600,123300
1970-01-01 14:15:00,57600,126900
1970-01-01 14:30:00,58500,124200
1970-01-01 14:45:00,56700,124200
1970-01-01 15:00:00,56700,131400
1970-01-01 15:15:00,58500,122400
1970-01-01 15:30:00,55800,126000
1970-01-01 15:45:00,57600,122400
1970-01-01 16:00:00,56700,112500
1970-01-01 16:15:00,55800,100800
1970-01-01 16:30:00,54900,99900
1970-01-01 16:45:00,50400,102600
1970-01-01 17:00:00,49500,107100
1970-01-01 17:15:00,46800,105300
1970-01-01 17:30:00,45900,111600
1970-01-01 17:45:00,45000,107100
1970-01-01 18:00:00,42300,108000
1970-01-01 18:15:00,41400,117000
1970-01-01 18:30:00,37800,124200
1970-01-01 18:45:00,36900,116100
1970-01-01 19:00:00,35100,113400
1970-01-01 19:15:00,34200,114300
1970-01-01 19:30:00,33300,109800
1970-01-01 19:45:00,30600,107100
1970-01-01 20:00:00,28800,110700
1970-01-01 20:15:00,30600,115200
1970-01-01 20:30:00,31500,112500
1970-01-01 20:45:00,27900,108900
1970-01-01 21:00:00,28800,106200
1970-01-01 21:15:00,30600,108000
1970-01-01 21:30:00,28800,115200
1970-01-01 21:45:00,29700,108000
1970-01-01 22:00:00,32400,97200
1970-01-01 22:15:00,32400,104400
1970-01-01 22:30:00,33300,104400
1970-01-01 22:45:00,35100,115200
1970-01-01 23:00:00,36900,119700
1970-01-01 23:15:00,38700,123300
1970-01-01 23:30:00,39600,124200
1970-01-01 23:45:00,45000,125100
