datetime,app0,app1
1970-01-01 00:00:00,42300,44100
1970-01-01 00:15:00,44100,42300
1970-01-01 00:30:00,45900,45000
1970-01-01 00:45:00,45900,42300
1970-01-01 01:00:00,47700,42300
1970-01-01 01:15:00,46800,45000
1970-01-01 01:30:00,47700,44100
1970-01-01 01:45:00,51300,43200
1970-01-01 02:00:00,50400,112500
1970-01-01 02:15:00,50400,115200
1970-01-01 02:30:00,52200,43200
1970-01-01 02:45:00,53100,45000
1970-01-01 03:00:00,55800,43200
1970-01-01 03:15:00,54000,44100
1970-01-01 03:30:00,54000,44100
1970-01-01 03:45:00,55800,42300
1970-01-01 04:00:00,60300,43200
1970-01-01 04:15:00,57600,42300
1970-01-01 04:30:00,56700,45000
1970-01-01 04:45:00,58500,43200
1970-01-01 05:00:00,59400,43200
1970-01-01 05:15:00,61200,43200
1970-01-01 05:30:00,62100,45000
1970-01-01 05:45:00,62100,43200
1970-01-01 06:00:00,63900,44100
1970-01-01 06:15:00,63000,42300
1970-01-01 06:30:00,63900,42300
1970-01-01 06:45:00,64800,42300
1970-01-01 07:00:00,66600,42300
1970-01-01 07:15:00,66600,43200
1970-01-01 07:30:00,68400,44100
1970-01-01 07:45:00,68400,42300
1970-01-01 08:00:00,70200,45000
1970-01-01 08:15:00,69300,43200
1970-01-01 08:30:00,71100,43200
1970-01-01 08:45:00,72000,43200
1970-01-01 09:00:00,72900,42300
1970-01-01 09:15:00,72900,43200
1970-01-01 09:30:00,74700,42300
1970-01-01 09:45:00,74700,43200
1970-01-01 10:00:00,74700,42300
1970-01-01 10:15:00,75600,43200
1970-01-01 10:30:00,77400,42300
1970-01-01 10:45:00,77400,44100
1970-01-01 11:00:00,79200,43200
1970-01-01 11:15:00,80100,42300
1970-01-01 11:30:00,80100,43200
1970-01-01 11:45:00,81000,44100
1970-01-01 12:00:00,81900,43200
1970-01-01 12:15:00,83700,44100
1970-01-01 12:30:00,82800,43200
1970-01-01 12:45:00,83700,42300
1970-01-01 13:00:00,86400,44100
1970-01-01 13:15:00,85500,42300
1970-01-01 13:30:00,88200,44100
1970-01-01 13:45:00,88200,44100
1970-01-01 14:00:00,89100,43200
1970-01-01 14:15:00,91800,43200
1970-01-01 14:30:00,90000,44100
1970-01-01 14:45:00,90900,43200
1970-01-01 15:00:00,92700,44100
1970-01-01 15:15:00,91800,43200
1970-01-01 15:30:00,95400,43200
1970-01-01 15:45:00,96300,42300
1970-01-01 16:00:00,94500,44100
1970-01-01 16:15:00,95400,44100
1970-01-01 16:30:00,96300,44100
1970-01-01 16:45:00,97200,43200
1970-01-01 17:00:00,98100,44100
1970-01-01 17:15:00,99900,43200
1970-01-01 17:30:00,99900,42300
1970-01-01 17:45:00,103500,42300
1970-01-01 18:00:00,101700,45000
1970-01-01 18:15:00,103500,44100
1970-01-01 18:30:00,102600,43200
1970-01-01 18:45:00,103500,43200
1970-01-01 19:00:00,104400,44100
1970-01-01 19:15:00,107100,45000
1970-01-01 19:30:00,107100,43200
1970-01-01 19:45:00,108900,43200
1970-01-01 20:00:00,108000,44100
1970-01-01 20:15:00,109800,44100
1970-01-01 20:30:00,108900,44100
1970-01-01 20:45:00,110700,44100
1970-01-01 21:00:00,113400,44100
1970-01-01 21:15:00,112500,43200
1970-01-01 21:30:00,114300,42300
1970-01-01 21:45:00,114300,42300
1970-01-01 22:00:00,117900,44100
1970-01-01 22:15:00,117000,42300
1970-01-01 22:30:00,115200,42300
1970-01-01 22:45:00,117900,43200
1970-01-01 23:00:00,118800,43200
1970-01-01 23:15:00,118800,45000
1970-01-01 23:30:00,119700,43200
1970-01-01 23:45:00,121500,43200
