datetime,app0,app1
1970-01-01 00:00:00,457200,194400
1970-01-01 01:00:00,450000,216000
1970-01-01 02:00:00,432000,230400
1970-01-01 03:00:00,417600,230400
1970-01-01 04:00:00,406800,219600
1970-01-01 05:00:00,396000,198000
1970-01-01 06:00:00,385200,169200
1970-01-01 07:00:00,367200,147600
1970-01-01 08:00:00,360000,126000
1970-01-01 09:00:00,345600,122400
1970-01-01 10:00:00,327600,140400
1970-01-01 11:00:00,320400,169200
1970-01-01 12:00:00,302400,201600
1970-01-01 13:00:00,298800,223200
1970-01-01 14:00:00,280800,234000
1970-01-01 15:00:00,262800,234000
1970-01-01 16:00:00,252000,226800
1970-01-01 17:00:00,237600,198000
1970-01-01 18:00:00,223200,169200
1970-01-01 19:00:00,223200,140400
1970-01-01 20:00:00,201600,126000
1970-01-01 21:00:00,187200,122400
1970-01-01 22:00:00,180000,140400
1970-01-01 23:00:00,162000,180000
