datetime,app0,app1
1970-01-25 00:00:00+08:00,457.0,383.0
1970-01-25 01:00:00+08:00,152.0,459.0
1970-01-25 02:00:00+08:00,101.0,245.0
1970-01-25 03:00:00+08:00,219.0,172.0
1970-01-25 04:00:00+08:00,223.0,299.0
1970-01-25 05:00:00+08:00,269.0,211.0
1970-01-25 06:00:00+08:00,135.0,288.0
1970-01-25 07:00:00+08:00,187.0,303.0
1970-01-25 08:00:00+08:00,298.0,143.0
1970-01-25 09:00:00+08:00,202.0,158.0
1970-01-25 10:00:00+08:00,126.0,265.0
1970-01-25 11:00:00+08:00,223.0,277.0
1970-01-25 12:00:00+08:00,166.0,404.0
1970-01-25 13:00:00+08:00,110.0,143.0
1970-01-25 14:00:00+08:00,102.0,215.0
1970-01-25 15:00:00+08:00,113.0,135.0
1970-01-25 16:00:00+08:00,77.0,145.0
1970-01-25 17:00:00+08:00,238.0,496.0
1970-01-25 18:00:00+08:00,131.0,492.0
1970-01-25 19:00:00+08:00,81.0,335.0
1970-01-25 20:00:00+08:00,103.0,350.0
1970-01-25 21:00:00+08:00,178.0,204.0
1970-01-25 22:00:00+08:00,110.0,460.0
1970-01-25 23:00:00+08:00,109.0,225.0
1970-01-26 00:00:00+08:00,462.0,409.0
1970-01-26 01:00:00+08:00,189.0,498.0
1970-01-26 02:00:00+08:00,79.0,233.0
1970-01-26 03:00:00+08:00,93.0,151.0
1970-01-26 04:00:00+08:00,95.0,263.0
1970-01-26 05:00:00+08:00,241.0,305.0
1970-01-26 06:00:00+08:00,160.0,173.0
1970-01-26 07:00:00+08:00,212.0,383.0
1970-01-26 08:00:00+08:00,326.0,147.0
1970-01-26 09:00:00+08:00,243.0,246.0
1970-01-26 10:00:00+08:00,303.0,442.0
1970-01-26 11:00:00+08:00,279.0,519.0
1970-01-26 12:00:00+08:00,184.0,298.0
1970-01-26 13:00:00+08:00,208.0,463.0
1970-01-26 14:00:00+08:00,258.0,394.0
1970-01-26 15:00:00+08:00,367.0,381.0
1970-01-26 16:00:00+08:00,257.0,515.0
1970-01-26 17:00:00+08:00,259.0,521.0
1970-01-26 18:00:00+08:00,158.0,493.0
1970-01-26 19:00:00+08:00,184.0,272.0
1970-01-26 20:00:00+08:00,237.0,302.0
1970-01-26 21:00:00+08:00,228.0,371.0
1970-01-26 22:00:00+08:00,150.0,370.0
1970-01-26 23:00:00+08:00,162.0,286.0
1970-01-27 00:00:00+08:00,279.0,357.0
1970-01-27 01:00:00+08:00,160.0,406.0
1970-01-27 02:00:00+08:00,96.0,283.0
1970-01-27 03:00:00+08:00,267.0,213.0
1970-01-27 04:00:00+08:00,139.0,236.0
1970-01-27 05:00:00+08:00,208.0,118.0
1970-01-27 06:00:00+08:00,169.0,177.0
1970-01-27 07:00:00+08:00,162.0,331.0
1970-01-27 08:00:00+08:00,319.0,275.0
1970-01-27 09:00:00+08:00,294.0,226.0
1970-01-27 10:00:00+08:00,489.0,330.0
1970-01-27 11:00:00+08:00,299.0,523.0
1970-01-27 12:00:00+08:00,212.0,404.0
1970-01-27 13:00:00+08:00,281.0,566.0
1970-01-27 14:00:00+08:00,332.0,463.0
1970-01-27 15:00:00+08:00,374.0,488.0
1970-01-27 16:00:00+08:00,355.0,437.0
1970-01-27 17:00:00+08:00,363.0,683.0
1970-01-27 18:00:00+08:00,223.0,629.0
1970-01-27 19:00:00+08:00,252.0,234.0
1970-01-27 20:00:00+08:00,207.0,327.0
1970-01-27 21:00:00+08:00,240.0,369.0
1970-01-27 22:00:00+08:00,171.0,438.0
1970-01-27 23:00:00+08:00,162.0,321.0
1970-01-28 00:00:00+08:00,484.0,397.0
1970-01-28 01:00:00+08:00,218.0,531.0
1970-01-28 02:00:00+08:00,91.0,194.0
1970-01-28 03:00:00+08:00,90.0,129.0
1970-01-28 04:00:00+08:00,99.0,270.0
1970-01-28 05:00:00+08:00,139.0,278.0
1970-01-28 06:00:00+08:00,232.0,169.0
1970-01-28 07:00:00+08:00,193.0,281.0
1970-01-28 08:00:00+08:00,236.0,164.0
1970-01-28 09:00:00+08:00,283.0,201.0
1970-01-28 10:00:00+08:00,388.0,596.0
1970-01-28 11:00:00+08:00,406.0,683.0
1970-01-28 12:00:00+08:00,281.0,289.0
1970-01-28 13:00:00+08:00,191.0,261.0
1970-01-28 14:00:00+08:00,396.0,325.0
1970-01-28 15:00:00+08:00,361.0,350.0
1970-01-28 16:00:00+08:00,384.0,382.0
1970-01-28 17:00:00+08:00,320.0,397.0
1970-01-28 18:00:00+08:00,172.0,501.0
1970-01-28 19:00:00+08:00,208.0,317.0
1970-01-28 20:00:00+08:00,225.0,442.0
1970-01-28 21:00:00+08:00,228.0,216.0
1970-01-28 22:00:00+08:00,166.0,306.0
1970-01-28 23:00:00+08:00,440.0,274.0
1970-01-29 00:00:00+08:00,493.0,506.0
1970-01-29 01:00:00+08:00,556.0,451.0
1970-01-29 02:00:00+08:00,100.0,256.0
1970-01-29 03:00:00+08:00,100.0,169.0
1970-01-29 04:00:00+08:00,119.0,183.0
1970-01-29 05:00:00+08:00,94.0,255.0
1970-01-29 06:00:00+08:00,265.0,181.0
